time(ms),T1,R1,T2,R2,,
397.31,201.84,12.53,203.19,12.72,,
397.32,201.71,12.53,203.09,12.72,,
397.35,201.84,12.79,203.13,12.72,,
397.36,201.86,12.79,203.28,12.72,,
397.39,201.84,12.53,203.02,12.72,,
397.4,201.94,12.53,203.15,12.72,,
397.42,201.79,12.77,203.3,12.72,,
397.44,202.09,12.77,202.92,12.72,,
397.46,201.84,12.54,203.15,12.88,,
397.48,202.11,12.54,203.05,12.88,,
397.5,202.04,12.77,203.32,12.72,,
397.51,201.94,12.77,203.02,12.72,,
397.54,201.84,12.54,203.11,12.74,,
397.55,202.06,12.54,203.09,12.74,,
397.58,201.88,12.54,203.23,12.74,,
397.59,201.9,12.54,203.11,12.74,,
397.62,201.86,12.77,203.32,12.72,,
397.63,202,12.77,203.13,12.72,,
397.66,201.84,12.76,203.4,12.72,,
397.67,201.88,12.76,203.09,12.72,,
397.69,201.88,12.54,203.28,12.72,,
397.71,201.92,12.54,203.05,12.72,,
397.73,202.06,12.54,203.28,12.72,,
397.74,201.86,12.54,203.13,12.72,,
397.77,202.04,12.54,203.23,12.9,,
397.78,201.84,12.54,203.15,12.9,,
397.81,202.02,12.77,203.3,12.72,,
397.82,201.88,12.77,203.21,12.72,,
397.85,202,12.77,203.32,12.72,,
397.86,201.88,12.77,203.09,12.72,,
397.89,201.69,12.54,203.11,12.72,,
397.9,201.82,12.54,203.34,12.72,,
397.92,201.86,12.54,203.13,12.74,,
397.94,202.06,12.54,203.19,12.74,,
397.96,201.86,12.77,203.11,12.72,,
397.97,201.71,12.77,203.13,12.72,,
398,201.86,12.54,203.11,12.88,,
398.01,201.9,12.54,203.15,12.88,,
398.04,202.09,12.54,203.09,12.72,,
398.05,201.67,12.54,203.32,12.72,,
398.08,201.82,12.79,203.11,12.74,,
398.09,201.92,12.79,203.34,12.74,,
398.11,202,12.54,203.15,12.72,,
398.13,202.09,12.54,203.36,12.72,,
398.15,201.61,12.79,203.3,12.74,,
398.16,202.21,12.79,203.3,12.74,,
398.19,201.82,12.54,203.3,12.88,,
398.2,202.09,12.54,203.3,12.88,,
398.23,201.79,12.54,203.44,12.74,,
398.24,202.29,12.54,203.34,12.74,,
398.27,202,12.77,203.57,12.74,,
398.28,202.11,12.77,203.3,12.74,,
398.31,201.82,12.54,203.36,12.72,,
398.32,202.11,12.54,203.28,12.72,,
398.34,201.71,12.54,203.3,12.74,,
398.36,201.84,12.54,203.19,12.74,,
398.38,202.04,12.79,203.3,12.74,,
398.39,201.71,12.79,203.11,12.74,,
398.42,201.82,12.54,203.32,12.72,,
398.43,201.88,12.54,203.11,12.72,,
398.46,201.86,12.77,202.94,12.74,,
398.47,202.06,12.77,203.25,12.74,,
398.5,202.06,12.54,203.3,12.72,,
398.51,201.94,12.54,203.09,12.72,,
398.54,201.9,12.56,203.11,12.72,,
398.55,202.09,12.56,203.3,12.72,,
398.57,202.06,12.54,203.32,12.74,,
398.58,201.88,12.54,203.19,12.74,,
398.61,202,12.77,203.25,12.88,,
398.62,202.11,12.77,203.15,12.88,,
398.65,201.84,12.56,203.3,12.74,,
398.66,201.86,12.56,203.17,12.74,,
398.69,202,12.54,203.34,12.72,,
398.7,201.88,12.54,203.36,12.72,,
398.73,202.02,12.79,203.3,12.9,,
398.74,202.06,12.79,203.11,12.9,,
398.77,202.02,12.56,203.34,12.74,,
398.78,202.13,12.56,203.34,12.74,,
398.8,202.04,12.53,203.34,12.72,,
398.82,202.31,12.53,203.11,12.72,,
398.84,202.02,12.56,203.32,12.74,,
398.85,202.23,12.56,203.34,12.74,,
398.88,202,12.79,203.28,12.9,,
398.89,202.09,12.79,203.13,12.9,,
398.92,202.06,12.54,203.15,12.74,,
398.93,202.33,12.54,203.3,12.74,,
398.96,202.02,12.76,203.13,12.72,,
398.97,202.29,12.76,203.05,12.72,,
399,202.11,12.54,203.23,12.72,,
399.01,202.11,12.54,203.13,12.72,,
399.03,202.25,12.54,202.98,12.74,,
399.05,202.11,12.54,203.09,12.74,,
399.07,202.21,12.79,202.96,12.74,,
399.08,202.23,12.79,202.88,12.74,,
399.11,202.25,12.77,203.13,12.72,,
399.12,202.31,12.77,203.11,12.72,,
399.15,202.27,12.54,202.96,12.72,,
399.16,202.13,12.54,202.86,12.72,,
399.19,202.31,12.54,203.11,12.72,,
399.2,202.23,12.54,203.15,12.72,,
399.22,202.35,12.79,203.13,12.74,,
399.24,202.27,12.79,203.11,12.74,,
399.26,202.31,12.53,202.92,12.88,,
399.27,202.06,12.53,203.07,12.88,,
399.3,202.11,12.54,202.75,12.72,,
399.31,202.25,12.54,203.17,12.72,,
399.34,202.13,12.79,203.09,12.74,,
399.35,202.04,12.79,203.36,12.74,,
399.38,202.31,12.77,203.21,12.72,,
399.39,202.23,12.77,203.34,12.72,,
399.42,202.04,12.54,203.09,12.88,,
399.43,202.23,12.54,203.42,12.88,,
399.45,202.15,12.54,203.34,12.72,,
399.47,202.15,12.54,203.3,12.72,,
399.49,202.31,12.79,203.25,12.72,,
399.5,202.04,12.79,203.34,12.72,,
399.53,202,12.54,203.34,12.72,,
399.54,202.15,12.54,203.38,12.72,,
399.57,202.42,12.56,203.21,12.72,,
399.58,202.09,12.56,203.21,12.72,,
399.61,202.04,12.77,203.09,12.72,,
399.62,201.9,12.77,203.11,12.72,,
399.64,202.11,12.54,203.07,12.88,,
399.66,202.09,12.54,203.34,12.88,,
399.68,202.15,12.54,203.11,12.72,,
399.7,202.06,12.54,203.36,12.72,,
399.72,202.04,12.79,203.28,12.74,,
399.73,202.09,12.79,203.13,12.74,,
399.76,202.02,12.54,203.17,12.72,,
399.77,202.38,12.54,203.17,12.72,,
399.8,202.17,12.54,203.3,12.72,,
399.81,201.96,12.54,203.34,12.72,,
399.84,202.04,12.79,203.32,12.74,,
399.85,202.09,12.79,203.25,12.74,,
399.88,202.19,12.54,203.34,12.72,,
399.89,202.29,12.54,203.38,12.72,,
399.91,202.09,12.54,203.38,12.74,,
399.92,202.19,12.54,203.28,12.74,,
399.95,202.19,12.77,203.32,12.74,,
399.96,202.06,12.77,203.3,12.74,,
399.99,202.23,12.54,203.17,12.88,,
400,202.13,12.54,203.3,12.88,,
400.03,201.92,12.54,203.19,12.72,,
400.04,202.29,12.54,203.3,12.72,,
400.07,202.42,12.77,203.36,12.74,,
400.08,202.06,12.77,203.36,12.74,,
400.11,202.11,12.54,203.57,12.72,,
400.12,202.15,12.54,203.32,12.72,,
400.14,202.29,12.77,203.32,12.74,,
400.16,202.27,12.77,203.32,12.74,,
400.18,202.44,12.54,203.15,12.72,,
400.19,202.15,12.54,203.3,12.72,,
400.22,202.33,12.56,203.53,12.9,,
400.23,202.27,12.56,203.34,12.9,,
400.26,202.25,12.77,203.51,12.72,,
400.27,202.46,12.77,203.51,12.72,,
400.3,202.29,12.54,203.48,12.72,,
400.31,202.33,12.54,203.3,12.72,,
400.33,202.38,12.54,203.32,12.74,,
400.35,202.23,12.54,203.34,12.74,,
400.37,202.42,12.79,203.51,12.74,,
400.39,202.25,12.79,203.53,12.74,,
400.41,202.27,12.54,203.36,12.72,,
400.42,202.31,12.54,203.34,12.72,,
400.45,202.29,12.56,203.21,12.74,,
400.46,202.13,12.56,203.46,12.74,,
400.49,202.27,12.77,203.32,12.74,,
400.5,202.46,12.77,203.34,12.74,,
400.53,202.46,12.77,203.59,12.72,,
400.54,202.25,12.77,203.57,12.72,,
400.57,202.44,12.54,203.53,12.88,,
400.58,202.5,12.54,203.32,12.88,,
400.6,202.29,12.54,203.53,12.72,,
400.61,202.5,12.54,203.55,12.72,,
400.64,202.15,12.77,203.76,12.74,,
400.65,202.29,12.77,203.34,12.74,,
400.68,202.27,12.54,203.51,12.72,,
400.69,202.42,12.54,203.61,12.72,,
400.72,202.27,12.54,203.61,12.74,,
400.73,202.19,12.54,203.3,12.74,,
400.76,202.27,12.77,203.51,12.74,,
400.77,202.29,12.77,203.67,12.74,,
400.79,202.27,12.54,203.71,12.72,,
400.8,202.33,12.54,203.53,12.72,,
400.83,202.21,12.54,203.36,12.9,,
400.84,202.31,12.54,203.55,12.9,,
400.87,202.23,12.77,203.51,12.72,,
400.88,202.4,12.77,203.55,12.72,,
400.91,202.25,12.54,203.55,12.74,,
400.92,202.42,12.54,203.36,12.74,,
400.95,202.27,12.54,203.36,12.72,,
400.96,202.38,12.54,203.59,12.72,,
400.99,202.31,12.79,203.53,12.74,,
401,202.31,12.79,203.48,12.74,,
401.02,202.46,12.76,203.74,12.88,,
401.04,202.44,12.76,203.53,12.88,,
401.06,202.48,12.56,203.53,12.74,,
401.08,202.52,12.56,203.69,12.74,,
401.1,202.46,12.54,203.57,12.72,,
401.11,202.31,12.54,203.51,12.72,,
401.14,202.52,12.54,203.51,12.72,,
401.15,202.23,12.54,203.53,12.72,,
401.18,202.27,12.79,203.48,12.74,,
401.19,202.48,12.79,203.55,12.74,,
401.22,202.5,12.54,203.36,12.72,,
401.23,202.33,12.54,203.71,12.72,,
401.25,202.25,12.79,203.53,12.9,,
401.26,202.48,12.79,203.34,12.9,,
401.29,202.46,12.54,203.53,12.74,,
401.3,202.5,12.54,203.55,12.74,,
401.33,202.5,12.54,203.34,12.72,,
401.34,202.58,12.54,203.63,12.72,,
401.37,202.46,12.79,203.57,12.72,,
401.38,202.52,12.79,203.51,12.72,,
401.41,202.46,12.54,203.53,12.72,,
401.42,202.54,12.54,203.42,12.72,,
401.45,202.46,12.56,203.53,12.9,,
401.46,202.54,12.56,203.48,12.9,,
401.48,202.23,12.77,203.4,12.72,,
401.5,202.48,12.77,203.34,12.72,,
401.52,202.25,12.54,203.53,12.72,,
401.53,202.17,12.54,203.57,12.72,,
401.56,202.44,12.77,203.53,12.74,,
401.57,202.52,12.77,203.48,12.74,,
401.6,202.4,12.53,203.55,12.72,,
401.61,202.5,12.53,203.53,12.72,,
401.64,202.29,12.56,203.3,12.72,,
401.65,202.44,12.56,203.53,12.72,,
401.67,202.46,12.79,203.53,12.74,,
401.69,202.52,12.79,203.51,12.74,,
401.71,202.4,12.54,203.57,12.72,,
401.73,202.5,12.54,203.63,12.72,,
401.75,202.38,12.56,203.38,12.74,,
401.76,202.35,12.56,203.71,12.74,,
401.79,202.42,12.54,203.55,12.74,,
401.8,202.67,12.54,203.48,12.74,,
401.83,202.63,12.77,203.74,12.74,,
401.84,202.56,12.77,203.51,12.74,,
401.87,202.44,12.77,203.57,12.72,,
401.88,202.5,12.77,203.71,12.72,,
401.9,202.54,12.54,203.46,12.72,,
401.92,202.63,12.54,203.74,12.72,,
401.94,202.44,12.54,203.71,12.9,,
401.95,202.48,12.54,203.92,12.9,,
401.98,202.46,12.77,203.92,12.72,,
401.99,202.25,12.77,203.78,12.72,,
402.02,202.71,12.54,203.74,12.72,,
402.03,202.52,12.54,203.76,12.72,,
402.06,202.27,12.56,203.8,12.88,,
402.07,202.71,12.56,203.78,12.88,,
402.1,202.48,12.77,203.74,12.72,,
402.11,202.52,12.77,203.78,12.72,,
402.13,202.71,12.54,203.69,12.72,,
402.15,202.6,12.54,203.78,12.72,,
402.17,202.46,12.56,203.8,12.9,,
402.18,202.52,12.56,203.74,12.9,,
402.21,202.71,12.77,203.53,12.72,,
402.22,202.67,12.77,203.78,12.72,,
402.25,202.31,12.54,203.71,12.72,,
402.26,202.5,12.54,203.92,12.72,,
402.29,202.83,12.56,203.71,12.74,,
402.3,202.5,12.56,203.59,12.74,,
402.33,202.33,12.79,203.84,12.74,,
402.34,202.48,12.79,203.55,12.74,,
402.36,202.44,12.54,203.55,12.72,,
402.38,202.54,12.54,203.32,12.72,,
402.4,202.46,12.56,203.55,12.74,,
402.41,202.56,12.56,203.76,12.74,,
402.44,202.69,12.79,203.71,12.88,,
402.45,202.65,12.79,203.71,12.88,,
402.48,202.65,12.56,203.92,12.74,,
402.49,202.54,12.56,203.55,12.74,,
402.52,202.69,12.76,203.57,12.72,,
402.53,202.71,12.76,203.69,12.72,,
402.55,202.69,12.54,203.74,12.72,,
402.57,202.54,12.54,203.71,12.72,,
402.59,202.69,12.54,203.76,12.72,,
402.61,202.65,12.54,203.59,12.72,,
402.63,202.67,12.77,203.74,12.74,,
402.64,202.54,12.77,203.71,12.74,,
402.67,202.71,12.54,203.51,12.88,,
402.68,202.52,12.54,203.67,12.88,,
402.71,202.79,12.77,203.71,12.72,,
402.72,202.44,12.77,203.88,12.72,,
402.75,202.87,12.54,203.53,12.72,,
402.76,202.65,12.54,203.71,12.72,,
402.78,202.52,12.54,203.57,12.72,,
402.8,202.69,12.54,203.76,12.72,,
402.82,202.65,12.79,203.69,12.74,,
402.83,202.46,12.79,203.57,12.74,,
402.86,202.5,12.77,203.53,12.72,,
402.87,202.67,12.77,203.59,12.72,,
402.9,202.67,12.54,203.71,12.72,,
402.91,202.73,12.54,203.55,12.72,,
402.94,202.48,12.54,203.71,12.9,,
402.95,202.48,12.54,203.78,12.9,,
402.98,202.5,12.77,203.71,12.88,,
402.99,202.71,12.77,203.76,12.88,,
403.01,202.69,12.57,203.69,12.76,,
403.03,202.54,12.57,203.76,12.76,,
403.05,202.58,12.54,203.69,12.72,,
403.06,202.5,12.54,203.76,12.72,,
403.09,202.4,12.79,203.74,12.74,,
403.1,202.5,12.79,203.76,12.74,,
403.13,202.46,12.54,203.78,12.72,,
403.14,202.71,12.54,203.78,12.72,,
403.17,202.44,12.54,203.61,12.74,,
403.18,202.58,12.54,203.65,12.74,,
403.21,202.61,12.77,203.74,12.74,,
403.22,202.5,12.77,203.55,12.74,,
403.24,202.48,12.54,203.76,12.72,,
403.26,202.52,12.54,203.53,12.72,,
403.28,202.44,12.54,203.8,12.74,,
403.29,202.35,12.54,203.71,12.74,,
403.32,202.46,12.77,203.74,12.74,,
403.33,202.5,12.77,203.53,12.74,,
403.36,202.69,12.54,203.38,12.72,,
403.37,202.69,12.54,203.76,12.72,,
403.4,202.69,12.77,203.74,12.74,,
403.41,202.52,12.77,203.55,12.74,,
403.44,202.67,12.54,203.59,12.72,,
403.45,202.5,12.54,203.71,12.72,,
403.47,202.56,12.54,203.86,12.72,,
403.48,202.67,12.54,203.95,12.72,,
403.51,202.44,12.79,203.9,12.9,,
403.52,202.69,12.79,203.92,12.9,,
403.55,202.5,12.56,203.92,12.74,,
403.56,202.73,12.56,203.95,12.74,,
403.59,202.56,12.54,203.78,12.72,,
403.6,202.38,12.54,203.76,12.72,,
403.63,202.65,12.79,203.76,12.74,,
403.64,202.71,12.79,203.99,12.74,,
403.66,202.44,12.54,203.97,12.72,,
403.68,202.71,12.54,203.78,12.72,,
403.7,202.52,12.77,203.88,12.74,,
403.72,202.69,12.77,203.95,12.74,,
403.74,202.65,12.56,203.92,12.88,,
403.75,202.73,12.56,204.03,12.88,,
403.78,202.52,12.54,203.9,12.72,,
403.79,202.56,12.54,203.97,12.72,,
403.82,202.5,12.79,203.71,12.74,,
403.83,202.71,12.79,204.03,12.74,,
403.86,202.63,12.54,203.97,12.72,,
403.87,202.67,12.54,203.95,12.72,,
403.89,202.54,12.54,203.92,12.74,,
403.91,202.69,12.54,203.65,12.74,,
403.93,202.65,12.77,203.74,12.74,,
403.94,202.54,12.77,203.92,12.74,,
403.97,202.65,12.77,203.97,12.72,,
403.98,202.71,12.77,203.92,12.72,,
404.01,202.63,12.54,204.03,12.88,,
404.02,202.69,12.54,203.74,12.88,,
404.05,202.69,12.54,204.01,12.72,,
404.06,202.75,12.54,203.92,12.72,,
404.08,202.83,12.79,203.97,12.74,,
404.1,202.73,12.79,203.92,12.74,,
404.12,202.5,12.54,203.97,12.72,,
404.14,202.52,12.54,203.76,12.72,,
404.16,202.71,12.56,203.92,12.74,,
404.17,202.38,12.56,203.69,12.74,,
404.2,202.65,12.79,204.13,12.74,,
404.21,202.5,12.79,203.76,12.74,,
404.24,202.65,12.77,203.78,12.72,,
404.25,202.69,12.77,203.74,12.72,,
404.28,202.73,12.54,203.92,12.72,,
404.29,202.65,12.54,203.97,12.72,,
404.32,202.65,12.54,203.92,12.88,,
404.33,202.69,12.54,203.95,12.88,,
404.35,202.87,12.77,203.92,12.74,,
404.36,202.31,12.77,203.92,12.74,,
404.39,202.69,12.54,203.97,12.72,,
404.4,202.65,12.54,203.92,12.72,,
404.43,202.69,12.77,203.76,12.72,,
404.44,202.52,12.77,204.13,12.72,,
404.47,202.67,12.54,203.78,12.72,,
404.48,202.52,12.54,203.95,12.72,,
404.51,202.52,12.54,203.92,12.9,,
404.52,202.46,12.54,203.99,12.9,,
404.55,202.48,12.79,203.76,12.72,,
404.56,202.5,12.79,203.76,12.72,,
404.58,202.48,12.54,203.78,12.72,,
404.6,202.5,12.54,203.95,12.72,,
404.62,202.73,12.54,203.74,12.74,,
404.63,202.48,12.54,203.69,12.74,,
404.66,202.44,12.79,203.92,12.9,,
404.67,202.5,12.79,203.95,12.9,,
404.7,202.69,12.56,203.74,12.74,,
404.71,202.71,12.56,203.71,12.74,,
404.74,202.35,12.53,203.92,12.72,,
404.75,202.71,12.53,203.95,12.72,,
404.77,202.67,12.79,203.74,12.74,,
404.79,202.71,12.79,203.76,12.74,,
404.81,202.48,12.54,203.74,12.72,,
404.82,202.71,12.54,203.67,12.72,,
404.85,202.61,12.54,203.82,12.74,,
404.86,202.77,12.54,203.55,12.74,,
404.89,202.48,12.56,203.78,12.72,,
404.9,202.58,12.56,203.9,12.72,,
404.93,202.67,12.77,203.76,12.9,,
404.94,202.56,12.77,203.69,12.9,,
404.97,202.65,12.56,204.11,12.74,,
404.98,202.75,12.56,203.71,12.74,,
405,202.67,12.77,203.97,12.72,,
405.02,202.73,12.77,203.74,12.72,,
405.04,202.65,12.54,203.78,12.72,,
405.05,202.92,12.54,203.88,12.72,,
405.08,202.92,12.54,203.55,12.74,,
405.09,202.81,12.54,203.53,12.74,,
405.12,202.69,12.79,203.76,12.74,,
405.13,202.69,12.79,203.88,12.74,,
405.16,202.87,12.54,203.71,12.72,,
405.17,202.85,12.54,203.76,12.72,,
405.2,202.9,12.79,204.01,12.9,,
405.21,202.75,12.79,203.71,12.9,,
405.23,202.9,12.54,203.92,12.74,,
405.25,202.85,12.54,203.92,12.74,,
405.27,202.87,12.76,203.74,12.72,,
405.28,202.9,12.76,203.95,12.72,,
405.31,202.87,12.54,203.9,12.72,,
405.32,202.67,12.54,203.97,12.72,,
405.35,202.67,12.79,203.74,12.9,,
405.36,202.69,12.79,203.78,12.9,,
405.39,202.87,12.56,203.95,12.74,,
405.4,202.71,12.56,203.76,12.74,,
405.42,202.63,12.54,203.74,12.72,,
405.44,202.73,12.54,203.95,12.72,,
405.46,202.63,12.79,203.92,12.74,,
405.48,202.71,12.79,203.69,12.74,,
405.5,202.65,12.54,203.57,12.72,,
405.51,202.71,12.54,203.8,12.72,,
405.54,202.67,12.54,203.76,12.74,,
405.55,202.79,12.54,203.71,12.74,,
405.58,202.67,12.77,203.71,12.74,,
405.59,202.87,12.77,203.92,12.74,,
405.62,202.48,12.54,203.59,12.72,,
405.63,202.5,12.54,203.9,12.72,,
405.66,202.81,12.56,203.78,12.74,,
405.67,202.71,12.56,203.55,12.74,,
405.69,202.67,12.77,203.78,12.74,,
405.7,202.73,12.77,203.74,12.74,,
405.73,202.61,12.54,203.74,12.74,,
405.74,202.73,12.54,203.71,12.74,,
405.77,202.5,12.54,203.97,12.72,,
405.78,202.9,12.54,203.71,12.72,,
405.81,202.71,12.77,203.95,12.74,,
405.82,202.71,12.77,203.71,12.74,,
405.85,202.48,12.77,203.99,12.72,,
405.86,202.71,12.77,203.9,12.72,,
405.88,202.5,12.54,203.95,12.88,,
405.9,202.73,12.54,203.9,12.88,,
405.92,202.92,12.54,203.9,12.72,,
405.94,202.87,12.54,203.95,12.72,,
405.96,202.87,12.77,203.92,12.74,,
405.97,202.69,12.77,203.97,12.74,,
406,202.65,12.77,203.74,12.72,,
406.01,202.9,12.77,203.99,12.72,,
406.04,202.67,12.54,203.92,12.88,,
406.05,202.67,12.54,203.97,12.88,,
406.08,202.81,12.54,204.15,12.72,,
406.09,202.73,12.54,204.01,12.72,,
406.11,202.61,12.77,204.18,12.74,,
406.13,202.52,12.77,204.11,12.74,,
406.15,202.69,12.54,203.74,12.72,,
406.16,202.75,12.54,203.97,12.72,,
406.19,202.5,12.54,203.97,12.74,,
406.2,202.9,12.54,204.13,12.74,,
406.23,202.52,12.79,203.71,12.9,,
406.24,202.52,12.79,204.11,12.9,,
406.27,202.65,12.56,203.95,12.74,,
406.28,202.73,12.56,204.13,12.74,,
406.3,202.61,12.53,203.97,12.72,,
406.32,202.69,12.53,204.22,12.72,,
406.34,202.46,12.79,203.92,12.74,,
406.36,202.65,12.79,203.74,12.74,,
406.38,202.67,12.54,203.92,12.72,,
406.39,202.71,12.54,203.74,12.72,,
406.42,202.65,12.54,203.97,12.74,,
406.43,202.52,12.54,203.82,12.74,,
406.46,202.44,12.77,203.78,12.74,,
406.47,202.71,12.77,203.78,12.74,,
406.5,202.63,12.77,203.76,12.88,,
406.51,202.75,12.77,203.74,12.88,,
406.54,202.65,12.56,203.76,12.74,,
406.55,202.94,12.56,203.71,12.74,,
406.57,202.67,12.54,203.92,12.72,,
406.58,202.9,12.54,203.97,12.72,,
406.61,202.92,12.79,203.99,12.74,,
406.62,202.75,12.79,203.76,12.74,,
406.65,202.75,12.53,203.76,12.72,,
406.66,202.77,12.53,203.71,12.72,,
406.69,202.75,12.54,203.76,12.74,,
406.7,202.67,12.54,203.95,12.74,,
406.73,202.87,12.77,203.69,12.74,,
406.74,202.85,12.77,203.74,12.74,,
406.76,202.87,12.77,203.9,12.88,,
406.77,202.87,12.77,203.95,12.88,,
406.8,202.85,12.56,203.95,12.74,,
406.81,202.54,12.56,203.99,12.74,,
406.84,202.67,12.54,204.09,12.72,,
406.85,202.73,12.54,203.8,12.72,,
406.88,202.44,12.79,203.57,12.74,,
406.89,202.71,12.79,203.9,12.74,,
406.92,202.44,12.54,203.95,12.72,,
406.93,202.79,12.54,203.92,12.72,,
406.96,202.77,12.54,203.97,12.72,,
406.97,202.52,12.54,203.95,12.72,,
406.99,202.92,12.79,203.71,12.74,,
407.01,202.69,12.79,203.95,12.74,,
407.03,202.65,12.54,203.82,12.88,,
407.04,202.73,12.54,203.74,12.88,,
407.07,202.5,12.77,203.9,12.72,,
407.08,202.52,12.77,204.05,12.72,,
407.11,202.65,12.54,203.8,12.72,,
407.12,202.73,12.54,203.9,12.72,,
407.15,202.56,12.54,203.92,12.74,,
407.16,202.71,12.54,203.97,12.74,,
407.19,202.67,12.79,203.76,12.74,,
407.2,202.92,12.79,204.13,12.74,,
407.22,202.52,12.54,203.95,12.88,,
407.23,202.73,12.54,203.92,12.88,,
407.26,202.48,12.77,203.95,12.74,,
407.27,202.71,12.77,203.95,12.74,,
407.3,202.67,12.54,203.97,12.74,,
407.31,202.5,12.54,203.9,12.74,,
407.34,202.69,12.54,203.74,12.72,,
407.35,202.58,12.54,203.74,12.72,,
407.38,202.69,12.79,203.76,12.76,,
407.39,202.71,12.79,203.74,12.76,,
407.41,202.67,12.77,203.8,12.72,,
407.43,202.52,12.77,203.76,12.72,,
407.45,202.73,12.54,203.95,12.88,,
407.46,202.46,12.54,203.92,12.88,,
407.49,202.5,12.54,203.74,12.72,,
407.5,202.69,12.54,203.8,12.72,,
407.53,202.67,12.77,203.76,12.72,,
407.54,202.5,12.77,203.92,12.72,,
407.57,202.69,12.54,203.78,12.72,,
407.58,202.54,12.54,203.78,12.72,,
407.61,202.67,12.54,203.95,12.9,,
407.62,202.54,12.54,203.9,12.9,,
407.64,202.46,12.77,203.55,12.72,,
407.66,202.56,12.77,203.95,12.72,,
407.68,202.42,12.54,203.82,12.74,,
407.69,202.73,12.54,203.74,12.74,,
407.72,202.52,12.77,203.92,12.72,,
407.73,202.56,12.77,203.78,12.72,,
407.76,202.69,12.54,203.71,12.72,,
407.77,202.56,12.54,203.74,12.72,,
407.8,202.42,12.56,203.69,12.74,,
407.81,202.54,12.56,203.55,12.74,,
407.84,202.48,12.56,203.74,12.74,,
407.85,202.98,12.56,203.57,12.74,,
407.87,202.46,12.77,203.74,12.9,,
407.89,202.71,12.77,203.69,12.9,,
407.91,202.46,12.54,203.74,12.74,,
407.92,202.48,12.54,203.71,12.74,,
407.95,202.71,12.53,203.78,12.71,,
407.96,202.58,12.53,203.71,12.71,,
407.99,202.54,12.79,203.9,12.74,,
408,202.73,12.79,203.55,12.74,,
408.03,202.65,12.54,203.95,12.72,,
408.04,202.71,12.54,203.53,12.72,,
408.07,202.75,12.54,203.74,12.74,,
408.08,202.71,12.54,203.88,12.74,,
408.1,202.87,12.54,203.95,12.74,,
408.11,202.94,12.54,203.74,12.74,,
408.14,202.69,12.77,203.9,12.74,,
408.15,202.87,12.77,203.9,12.74,,
408.18,202.73,12.77,203.78,12.72,,
408.19,202.9,12.77,203.74,12.72,,
408.22,202.9,12.54,203.86,12.88,,
408.23,202.87,12.54,203.76,12.88,,
408.26,202.85,12.54,203.76,12.72,,
408.27,202.92,12.54,203.99,12.72,,
408.29,202.9,12.77,203.92,12.74,,
408.3,202.92,12.77,203.92,12.74,,
408.33,202.9,12.54,203.95,12.72,,
408.34,202.94,12.54,204.09,12.72,,
408.37,203.06,12.56,203.92,12.72,,
408.38,202.9,12.56,203.74,12.72,,
408.41,203.08,12.77,203.92,12.74,,
408.42,203.12,12.77,203.97,12.74,,
408.45,202.85,12.54,203.88,12.88,,
408.46,203.06,12.54,203.95,12.88,,
408.48,203.06,12.79,203.78,12.72,,
408.5,203.08,12.79,203.95,12.72,,
408.52,203.08,12.54,203.74,12.72,,
408.54,202.94,12.54,203.99,12.72,,
408.56,202.92,12.54,203.92,12.74,,
408.57,202.94,12.54,203.9,12.74,,
408.6,202.83,12.56,204.15,12.74,,
408.61,202.94,12.56,204.01,12.74,,
408.64,203.04,12.77,203.97,12.72,,
408.65,202.96,12.77,203.97,12.72,,
408.68,203.04,12.54,203.97,12.72,,
408.69,203.08,12.54,203.95,12.72,,
408.72,203.08,12.77,204.15,12.74,,
408.73,203.1,12.77,203.92,12.74,,
408.76,203.06,12.54,203.95,12.88,,
408.77,203.29,12.54,204.28,12.88,,
408.79,203.02,12.77,204.13,12.72,,
408.8,203.1,12.77,204.09,12.72,,
408.83,203.1,12.54,204.18,12.74,,
408.84,203.1,12.54,204.15,12.74,,
408.87,202.9,12.77,204.15,12.74,,
408.88,203.1,12.77,203.95,12.74,,
408.91,202.92,12.54,204.13,12.72,,
408.92,203.25,12.54,204.2,12.72,,
408.95,203.1,12.79,203.97,12.74,,
408.96,203.1,12.79,204.34,12.74,,
408.98,202.94,12.54,204.11,12.72,,
409,202.98,12.54,204.2,12.72,,
409.02,202.94,12.79,204.11,12.88,,
409.03,203.08,12.79,204.18,12.88,,
409.06,202.9,12.56,204.18,12.74,,
409.07,202.94,12.56,204.38,12.74,,
409.1,202.65,12.54,204.22,12.72,,
409.11,203.14,12.54,204.41,12.72,,
409.14,202.71,12.77,204.11,12.88,,
409.15,203.1,12.77,204.34,12.88,,
409.18,202.9,12.56,204.26,12.74,,
409.19,202.92,12.56,204.15,12.74,,
409.21,202.71,12.54,204.11,12.72,,
409.23,202.9,12.54,204.18,12.72,,
409.25,202.83,12.54,204.36,12.74,,
409.26,202.96,12.54,203.99,12.74,,
409.29,202.65,12.77,204.15,12.74,,
409.3,202.9,12.77,204.18,12.74,,
409.33,202.79,12.77,203.92,12.88,,
409.34,202.92,12.77,203.92,12.88,,
409.37,202.83,12.56,204.28,12.74,,
409.38,203.14,12.56,204.11,12.74,,
409.4,203.06,12.53,203.92,12.74,,
409.42,202.96,12.53,204.11,12.74,,
409.44,202.81,12.77,204.13,12.74,,
409.45,202.92,12.77,203.76,12.74,,
